SEF	1.0.0						
1845	1	9	15	35	0	1012.6	orig=599.66R.s.l.|orig.time=6:00PM|orig.date=1845-01-09|atb=13.33R
1845	1	9	18	35	0	1013.1	orig=599.96R.s.l.|orig.time=9:00PM|orig.date=1845-01-09|atb=13.33R
1845	1	10	3	35	0	1017.6	orig=602.58R.s.l.|orig.time=6:00AM|orig.date=1845-01-10|atb=13.33R
1845	1	10	6	35	0	1017.7	orig=602.68R.s.l.|orig.time=9:00AM|orig.date=1845-01-10|atb=13.33R
1845	1	10	9	35	0	1018.7	orig=603.28R.s.l.|orig.time=12:00AM|orig.date=1845-01-10|atb=13.33R
1845	1	10	12	35	0	1019.9	orig=603.99R.s.l.|orig.time=3:00PM|orig.date=1845-01-10|atb=13.33R
1845	1	10	15	35	0	1022.5	orig=605.52R.s.l.|orig.time=6:00PM|orig.date=1845-01-10|atb=13.33R
1845	1	10	18	35	0	1023.4	orig=606.02R.s.l.|orig.time=9:00PM|orig.date=1845-01-10|atb=13.33R
1845	1	11	3	35	0	1028.1	orig=608.81R.s.l.|orig.time=6:00AM|orig.date=1845-01-11|atb=13.33R
1845	1	11	6	35	0	1028.3	orig=608.95R.s.l.|orig.time=9:00AM|orig.date=1845-01-11|atb=13.33R
1845	1	11	9	35	0	1029.4	orig=609.61R.s.l.|orig.time=12:00AM|orig.date=1845-01-11|atb=13.33R
1845	1	11	12	35	0	1028.6	orig=609.11R.s.l.|orig.time=3:00PM|orig.date=1845-01-11|atb=13.33R
1845	1	11	15	35	0	1029.5	orig=609.65R.s.l.|orig.time=6:00PM|orig.date=1845-01-11|atb=13.33R
1845	1	11	18	35	0	1029.9	orig=609.91R.s.l.|orig.time=9:00PM|orig.date=1845-01-11|atb=13.33R
1845	1	12	3	35	0	1031.6	orig=610.92R.s.l.|orig.time=6:00AM|orig.date=1845-01-12|atb=13.33R
1845	1	12	6	35	0	1032	orig=611.12R.s.l.|orig.time=9:00AM|orig.date=1845-01-12|atb=13.33R
1845	1	12	9	35	0	1031.9	orig=611.05R.s.l.|orig.time=12:00AM|orig.date=1845-01-12|atb=13.33R
1845	1	12	12	35	0	1031.6	orig=610.9R.s.l.|orig.time=3:00PM|orig.date=1845-01-12|atb=13.33R
1845	1	12	15	35	0	1031.6	orig=610.9R.s.l.|orig.time=6:00PM|orig.date=1845-01-12|atb=13.33R
1845	1	12	18	35	0	1031.4	orig=610.8R.s.l.|orig.time=9:00PM|orig.date=1845-01-12|atb=13.33R
1845	1	13	3	35	0	1031.4	orig=610.77R.s.l.|orig.time=6:00AM|orig.date=1845-01-13|atb=13.33R
1845	1	13	6	35	0	1031.5	orig=610.86R.s.l.|orig.time=9:00AM|orig.date=1845-01-13|atb=13.33R
1845	1	13	9	35	0	1031.6	orig=610.87R.s.l.|orig.time=12:00AM|orig.date=1845-01-13|atb=13.33R
1845	1	13	12	35	0	1029.3	orig=609.52R.s.l.|orig.time=3:00PM|orig.date=1845-01-13|atb=13.33R
1845	1	13	15	35	0	1028.6	orig=609.09R.s.l.|orig.time=6:00PM|orig.date=1845-01-13|atb=13.33R
1845	1	13	18	35	0	1028.3	orig=608.95R.s.l.|orig.time=9:00PM|orig.date=1845-01-13|atb=13.33R
1845	1	14	3	35	0	1025.1	orig=607.05R.s.l.|orig.time=6:00AM|orig.date=1845-01-14|atb=13.33R
1845	1	14	6	35	0	1024.7	orig=606.81R.s.l.|orig.time=9:00AM|orig.date=1845-01-14|atb=13.33R
1845	1	14	9	35	0	1024.2	orig=606.49R.s.l.|orig.time=12:00AM|orig.date=1845-01-14|atb=13.33R
1845	1	14	12	35	0	1022.1	orig=605.26R.s.l.|orig.time=3:00PM|orig.date=1845-01-14|atb=13.33R
1845	1	14	15	35	0	1021.9	orig=605.14R.s.l.|orig.time=6:00PM|orig.date=1845-01-14|atb=13.33R
1845	1	14	18	35	0	1021.4	orig=604.86R.s.l.|orig.time=9:00PM|orig.date=1845-01-14|atb=13.33R
1845	1	15	3	35	0	1020.5	orig=604.34R.s.l.|orig.time=6:00AM|orig.date=1845-01-15|atb=13.33R
1845	1	15	6	35	0	1020	orig=604.03R.s.l.|orig.time=9:00AM|orig.date=1845-01-15|atb=13.33R
1845	1	15	9	35	0	1019.6	orig=603.78R.s.l.|orig.time=12:00AM|orig.date=1845-01-15|atb=13.33R
1845	1	15	12	35	0	1019.2	orig=603.52R.s.l.|orig.time=3:00PM|orig.date=1845-01-15|atb=13.33R
1845	1	15	15	35	0	1019.2	orig=603.52R.s.l.|orig.time=6:00PM|orig.date=1845-01-15|atb=13.33R
1845	1	15	18	35	0	1019.2	orig=603.52R.s.l.|orig.time=9:00PM|orig.date=1845-01-15|atb=13.33R
1845	1	16	3	35	0	1019.1	orig=603.46R.s.l.|orig.time=6:00AM|orig.date=1845-01-16|atb=13.33R
1845	1	16	6	35	0	1019.4	orig=603.64R.s.l.|orig.time=9:00AM|orig.date=1845-01-16|atb=13.33R
1845	1	16	9	35	0	1018.8	orig=603.33R.s.l.|orig.time=12:00AM|orig.date=1845-01-16|atb=13.33R
1845	1	16	12	35	0	1018.6	orig=603.19R.s.l.|orig.time=3:00PM|orig.date=1845-01-16|atb=13.33R
1845	1	16	15	35	0	1018.9	orig=603.36R.s.l.|orig.time=6:00PM|orig.date=1845-01-16|atb=13.33R
1845	1	16	18	35	0	1018.4	orig=603.06R.s.l.|orig.time=9:00PM|orig.date=1845-01-16|atb=13.33R
1845	1	17	3	35	0	1017.9	orig=602.78R.s.l.|orig.time=6:00AM|orig.date=1845-01-17|atb=13.33R
1845	1	17	6	35	0	1017.7	orig=602.66R.s.l.|orig.time=9:00AM|orig.date=1845-01-17|atb=13.33R
1845	1	17	9	35	0	1017.2	orig=602.34R.s.l.|orig.time=12:00AM|orig.date=1845-01-17|atb=13.33R
1845	1	17	12	35	0	1015.9	orig=601.58R.s.l.|orig.time=3:00PM|orig.date=1845-01-17|atb=13.33R
1845	1	17	15	35	0	1015.3	orig=601.24R.s.l.|orig.time=6:00PM|orig.date=1845-01-17|atb=13.33R
1845	1	17	18	35	0	1014.5	orig=600.74R.s.l.|orig.time=9:00PM|orig.date=1845-01-17|atb=13.33R
1845	1	18	3	35	0	1011.7	orig=599.12R.s.l.|orig.time=6:00AM|orig.date=1845-01-18|atb=13.33R
1845	1	18	6	35	0	1011.7	orig=599.12R.s.l.|orig.time=9:00AM|orig.date=1845-01-18|atb=13.33R
1845	1	18	9	35	0	1011	orig=598.72R.s.l.|orig.time=12:00AM|orig.date=1845-01-18|atb=13.33R
1845	1	18	12	35	0	1010.4	orig=598.32R.s.l.|orig.time=3:00PM|orig.date=1845-01-18|atb=13.33R
1845	1	18	15	35	0	1010	orig=598.08R.s.l.|orig.time=6:00PM|orig.date=1845-01-18|atb=13.33R
1845	1	18	18	35	0	1009.5	orig=597.78R.s.l.|orig.time=9:00PM|orig.date=1845-01-18|atb=13.33R
1845	1	19	3	35	0	1009.3	orig=597.68R.s.l.|orig.time=6:00AM|orig.date=1845-01-19|atb=13.33R
1845	1	19	6	35	0	1009.6	orig=597.86R.s.l.|orig.time=9:00AM|orig.date=1845-01-19|atb=13.33R
1845	1	19	9	35	0	1010	orig=598.09R.s.l.|orig.time=12:00AM|orig.date=1845-01-19|atb=13.33R
1845	1	19	12	35	0	1010.4	orig=598.36R.s.l.|orig.time=3:00PM|orig.date=1845-01-19|atb=13.33R
1845	1	19	15	35	0	1009.8	orig=597.98R.s.l.|orig.time=6:00PM|orig.date=1845-01-19|atb=13.33R
1845	1	19	18	35	0	1009.6	orig=597.88R.s.l.|orig.time=9:00PM|orig.date=1845-01-19|atb=13.33R
1845	1	20	3	35	0	1008.8	orig=597.38R.s.l.|orig.time=6:00AM|orig.date=1845-01-20|atb=13.33R
1845	1	20	6	35	0	1008.4	orig=597.18R.s.l.|orig.time=9:00AM|orig.date=1845-01-20|atb=13.33R
1845	1	20	9	35	0	1008.3	orig=597.12R.s.l.|orig.time=12:00AM|orig.date=1845-01-20|atb=13.33R
1845	1	20	12	35	0	1008	orig=596.9R.s.l.|orig.time=3:00PM|orig.date=1845-01-20|atb=13.33R
1845	1	20	15	35	0	1007.6	orig=596.66R.s.l.|orig.time=6:00PM|orig.date=1845-01-20|atb=13.33R
1845	1	20	18	35	0	1007.4	orig=596.56R.s.l.|orig.time=9:00PM|orig.date=1845-01-20|atb=13.33R
1845	1	21	3	35	0	1005.9	orig=595.67R.s.l.|orig.time=6:00AM|orig.date=1845-01-21|atb=13.33R
1845	1	21	6	35	0	1005.9	orig=595.67R.s.l.|orig.time=9:00AM|orig.date=1845-01-21|atb=13.33R
1845	1	21	9	35	0	1006.5	orig=596.02R.s.l.|orig.time=12:00AM|orig.date=1845-01-21|atb=13.33R
1845	1	21	12	35	0	1005.7	orig=595.55R.s.l.|orig.time=3:00PM|orig.date=1845-01-21|atb=13.33R
1845	1	21	15	35	0	1005.2	orig=595.25R.s.l.|orig.time=6:00PM|orig.date=1845-01-21|atb=13.33R
1845	1	21	18	35	0	1004.8	orig=595.05R.s.l.|orig.time=9:00PM|orig.date=1845-01-21|atb=13.33R
1845	1	22	3	35	0	1004.5	orig=594.86R.s.l.|orig.time=6:00AM|orig.date=1845-01-22|atb=13.33R
1845	1	22	6	35	0	1004.5	orig=594.83R.s.l.|orig.time=9:00AM|orig.date=1845-01-22|atb=13.33R
1845	1	22	9	35	0	1004.7	orig=594.99R.s.l.|orig.time=12:00AM|orig.date=1845-01-22|atb=13.33R
1845	1	22	12	35	0	1005.4	orig=595.35R.s.l.|orig.time=3:00PM|orig.date=1845-01-22|atb=13.33R
1845	1	22	15	35	0	1006.1	orig=595.77R.s.l.|orig.time=6:00PM|orig.date=1845-01-22|atb=13.33R
1845	1	22	18	35	0	1006.2	orig=595.83R.s.l.|orig.time=9:00PM|orig.date=1845-01-22|atb=13.33R
1845	1	23	3	35	0	1010	orig=598.12R.s.l.|orig.time=6:00AM|orig.date=1845-01-23|atb=13.33R
1845	1	23	6	35	0	1010.6	orig=598.44R.s.l.|orig.time=9:00AM|orig.date=1845-01-23|atb=13.33R
1845	1	23	9	35	0	1010.5	orig=598.38R.s.l.|orig.time=12:00AM|orig.date=1845-01-23|atb=13.33R
1845	1	23	12	35	0	1010.2	orig=598.22R.s.l.|orig.time=3:00PM|orig.date=1845-01-23|atb=13.33R
1845	1	23	15	35	0	1010	orig=598.08R.s.l.|orig.time=6:00PM|orig.date=1845-01-23|atb=13.33R
1845	1	23	18	35	0	1010	orig=598.08R.s.l.|orig.time=9:00PM|orig.date=1845-01-23|atb=13.33R
1845	1	24	3	35	0	1005.7	orig=595.53R.s.l.|orig.time=6:00AM|orig.date=1845-01-24|atb=13.33R
1845	1	24	6	35	0	1005.5	orig=595.41R.s.l.|orig.time=9:00AM|orig.date=1845-01-24|atb=13.33R
1845	1	24	9	35	0	1005.2	orig=595.27R.s.l.|orig.time=12:00AM|orig.date=1845-01-24|atb=13.33R
1845	1	24	12	35	0	1004.1	orig=594.61R.s.l.|orig.time=3:00PM|orig.date=1845-01-24|atb=13.33R
1845	1	24	15	35	0	1003.8	orig=594.41R.s.l.|orig.time=6:00PM|orig.date=1845-01-24|atb=13.33R
1845	1	24	18	35	0	1003.3	orig=594.11R.s.l.|orig.time=9:00PM|orig.date=1845-01-24|atb=13.33R
1845	1	25	3	35	0	1003	orig=593.97R.s.l.|orig.time=6:00AM|orig.date=1845-01-25|atb=13.33R
1845	1	25	6	35	0	1003.2	orig=594.05R.s.l.|orig.time=9:00AM|orig.date=1845-01-25|atb=13.33R
1845	1	25	9	35	0	1003.5	orig=594.25R.s.l.|orig.time=12:00AM|orig.date=1845-01-25|atb=13.33R
1845	1	25	12	35	0	1003.1	orig=594.01R.s.l.|orig.time=3:00PM|orig.date=1845-01-25|atb=13.33R
1845	1	25	15	35	0	1003.4	orig=594.21R.s.l.|orig.time=6:00PM|orig.date=1845-01-25|atb=13.33R
1845	1	25	18	35	0	1003.3	orig=594.13R.s.l.|orig.time=9:00PM|orig.date=1845-01-25|atb=13.33R
1845	1	26	3	35	0	1002.7	orig=593.75R.s.l.|orig.time=6:00AM|orig.date=1845-01-26|atb=13.33R
1845	1	26	6	35	0	1003.4	orig=594.2R.s.l.|orig.time=9:00AM|orig.date=1845-01-26|atb=13.33R
1845	1	26	9	35	0	1003.7	orig=594.35R.s.l.|orig.time=12:00AM|orig.date=1845-01-26|atb=13.33R
1845	1	26	12	35	0	1003.7	orig=594.34R.s.l.|orig.time=3:00PM|orig.date=1845-01-26|atb=13.33R
1845	1	26	15	35	0	1001.3	orig=592.97R.s.l.|orig.time=6:00PM|orig.date=1845-01-26|atb=13.33R
1845	1	26	18	35	0	1000.5	orig=592.49R.s.l.|orig.time=9:00PM|orig.date=1845-01-26|atb=13.33R
1845	1	27	3	35	0	998.1	orig=591.05R.s.l.|orig.time=6:00AM|orig.date=1845-01-27|atb=13.33R
1845	1	27	6	35	0	998.1	orig=591.06R.s.l.|orig.time=9:00AM|orig.date=1845-01-27|atb=13.33R
1845	1	27	9	35	0	997.6	orig=590.77R.s.l.|orig.time=12:00AM|orig.date=1845-01-27|atb=13.33R
1845	1	27	12	35	0	997.1	orig=590.48R.s.l.|orig.time=3:00PM|orig.date=1845-01-27|atb=13.33R
1845	1	27	15	35	0	997.2	orig=590.51R.s.l.|orig.time=6:00PM|orig.date=1845-01-27|atb=13.33R
1845	1	27	18	35	0	996.7	orig=590.23R.s.l.|orig.time=9:00PM|orig.date=1845-01-27|atb=13.33R
1845	1	28	3	35	0	995.7	orig=589.64R.s.l.|orig.time=6:00AM|orig.date=1845-01-28|atb=13.33R
1845	1	28	6	35	0	995.7	orig=589.64R.s.l.|orig.time=9:00AM|orig.date=1845-01-28|atb=13.33R
1845	1	28	9	35	0	995.4	orig=589.44R.s.l.|orig.time=12:00AM|orig.date=1845-01-28|atb=13.33R
1845	1	28	12	35	0	994.9	orig=589.18R.s.l.|orig.time=3:00PM|orig.date=1845-01-28|atb=13.33R
1845	1	28	15	35	0	994.7	orig=589.01R.s.l.|orig.time=6:00PM|orig.date=1845-01-28|atb=13.33R
1845	1	28	18	35	0	994.7	orig=589.01R.s.l.|orig.time=9:00PM|orig.date=1845-01-28|atb=13.33R
1845	1	29	3	35	0	995	orig=589.21R.s.l.|orig.time=6:00AM|orig.date=1845-01-29|atb=13.33R
1845	1	29	6	35	0	995.7	orig=589.61R.s.l.|orig.time=9:00AM|orig.date=1845-01-29|atb=13.33R
1845	1	29	9	35	0	995.8	orig=589.67R.s.l.|orig.time=12:00AM|orig.date=1845-01-29|atb=13.33R
1845	1	29	12	35	0	996	orig=589.8R.s.l.|orig.time=3:00PM|orig.date=1845-01-29|atb=13.33R
1845	1	29	15	35	0	996.1	orig=589.88R.s.l.|orig.time=6:00PM|orig.date=1845-01-29|atb=13.33R
1845	1	29	18	35	0	996.5	orig=590.11R.s.l.|orig.time=9:00PM|orig.date=1845-01-29|atb=13.33R
1845	1	30	3	35	0	996	orig=589.81R.s.l.|orig.time=6:00AM|orig.date=1845-01-30|atb=13.33R
1845	1	30	6	35	0	996.4	orig=590.03R.s.l.|orig.time=9:00AM|orig.date=1845-01-30|atb=13.33R
1845	1	30	9	35	0	996.2	orig=589.93R.s.l.|orig.time=12:00AM|orig.date=1845-01-30|atb=13.33R
1845	1	30	12	35	0	995.6	orig=589.58R.s.l.|orig.time=3:00PM|orig.date=1845-01-30|atb=13.33R
1845	1	30	15	35	0	995.8	orig=589.71R.s.l.|orig.time=6:00PM|orig.date=1845-01-30|atb=13.33R
1845	1	30	18	35	0	995.1	orig=589.29R.s.l.|orig.time=9:00PM|orig.date=1845-01-30|atb=13.33R
1845	1	31	3	35	0	993.5	orig=588.35R.s.l.|orig.time=6:00AM|orig.date=1845-01-31|atb=13.33R
1845	1	31	6	35	0	994.5	orig=588.95R.s.l.|orig.time=9:00AM|orig.date=1845-01-31|atb=13.33R
1845	1	31	9	35	0	994.6	orig=588.99R.s.l.|orig.time=12:00AM|orig.date=1845-01-31|atb=13.33R
1845	1	31	12	35	0	994.9	orig=589.18R.s.l.|orig.time=3:00PM|orig.date=1845-01-31|atb=13.33R
1845	1	31	15	35	0	997.8	orig=590.87R.s.l.|orig.time=6:00PM|orig.date=1845-01-31|atb=13.33R
1845	1	31	18	35	0	998.5	orig=591.27R.s.l.|orig.time=9:00PM|orig.date=1845-01-31|atb=13.33R
1845	2	1	3	35	0	1003.6	orig=594.31R.s.l.|orig.time=6:00AM|orig.date=1845-02-01|atb=13.33R
1845	2	1	6	35	0	1004	orig=594.57R.s.l.|orig.time=9:00AM|orig.date=1845-02-01|atb=13.33R
1845	2	1	9	35	0	1004.3	orig=594.71R.s.l.|orig.time=12:00AM|orig.date=1845-02-01|atb=13.33R
1845	2	1	12	35	0	1004.4	orig=594.81R.s.l.|orig.time=3:00PM|orig.date=1845-02-01|atb=13.33R
1845	2	1	15	35	0	1004.6	orig=594.91R.s.l.|orig.time=6:00PM|orig.date=1845-02-01|atb=13.33R
1845	2	1	18	35	0	1005.4	orig=595.37R.s.l.|orig.time=9:00PM|orig.date=1845-02-01|atb=13.33R
1845	2	2	3	35	0	1010.3	orig=598.3R.s.l.|orig.time=6:00AM|orig.date=1845-02-02|atb=13.33R
1845	2	2	6	35	0	1010.7	orig=598.5R.s.l.|orig.time=9:00AM|orig.date=1845-02-02|atb=13.33R
1845	2	2	9	35	0	1010.9	orig=598.64R.s.l.|orig.time=12:00AM|orig.date=1845-02-02|atb=13.33R
1845	2	2	12	35	0	1010.8	orig=598.56R.s.l.|orig.time=3:00PM|orig.date=1845-02-02|atb=13.33R
1845	2	2	15	35	0	1010.7	orig=598.5R.s.l.|orig.time=6:00PM|orig.date=1845-02-02|atb=13.33R
1845	2	2	18	35	0	1010.3	orig=598.3R.s.l.|orig.time=9:00PM|orig.date=1845-02-02|atb=13.33R
1845	2	3	3	35	0	1004	orig=594.55R.s.l.|orig.time=6:00AM|orig.date=1845-02-03|atb=13.33R
1845	2	3	6	35	0	1006.3	orig=595.93R.s.l.|orig.time=9:00AM|orig.date=1845-02-03|atb=13.33R
1845	2	3	9	35	0	1005.3	orig=595.33R.s.l.|orig.time=12:00AM|orig.date=1845-02-03|atb=13.33R
1845	2	3	12	35	0	1000.1	orig=592.21R.s.l.|orig.time=3:00PM|orig.date=1845-02-03|atb=13.33R
1845	2	3	15	35	0	1000.9	orig=592.72R.s.l.|orig.time=6:00PM|orig.date=1845-02-03|atb=13.33R
1845	2	3	18	35	0	1000.1	orig=592.23R.s.l.|orig.time=9:00PM|orig.date=1845-02-03|atb=13.33R
1845	2	4	3	35	0	996.5	orig=590.11R.s.l.|orig.time=6:00AM|orig.date=1845-02-04|atb=13.33R
1845	2	4	6	35	0	996.7	orig=590.21R.s.l.|orig.time=9:00AM|orig.date=1845-02-04|atb=13.33R
1845	2	4	9	35	0	995.2	orig=589.35R.s.l.|orig.time=12:00AM|orig.date=1845-02-04|atb=13.33R
1845	2	4	12	35	0	993	orig=588.03R.s.l.|orig.time=3:00PM|orig.date=1845-02-04|atb=13.33R
1845	2	4	15	35	0	991.3	orig=587.03R.s.l.|orig.time=6:00PM|orig.date=1845-02-04|atb=13.33R
1845	2	4	18	35	0	987.4	orig=584.74R.s.l.|orig.time=9:00PM|orig.date=1845-02-04|atb=13.33R
1845	2	5	3	35	0	980.6	orig=580.68R.s.l.|orig.time=6:00AM|orig.date=1845-02-05|atb=13.33R
1845	2	5	6	35	0	980.1	orig=580.38R.s.l.|orig.time=9:00AM|orig.date=1845-02-05|atb=13.33R
1845	2	5	9	35	0	978.8	orig=579.65R.s.l.|orig.time=12:00AM|orig.date=1845-02-05|atb=13.33R
1845	2	5	12	35	0	977.2	orig=578.67R.s.l.|orig.time=3:00PM|orig.date=1845-02-05|atb=13.33R
1845	2	5	15	35	0	977.7	orig=578.97R.s.l.|orig.time=6:00PM|orig.date=1845-02-05|atb=13.33R
1845	2	5	18	35	0	978.9	orig=579.69R.s.l.|orig.time=9:00PM|orig.date=1845-02-05|atb=13.33R
1845	2	6	3	35	0	983.8	orig=582.6R.s.l.|orig.time=6:00AM|orig.date=1845-02-06|atb=13.33R
1845	2	6	6	35	0	985.2	orig=583.4R.s.l.|orig.time=9:00AM|orig.date=1845-02-06|atb=13.33R
1845	2	6	9	35	0	983.8	orig=582.6R.s.l.|orig.time=12:00AM|orig.date=1845-02-06|atb=13.33R
1845	2	6	12	35	0	985.2	orig=583.44R.s.l.|orig.time=3:00PM|orig.date=1845-02-06|atb=13.33R
1845	2	6	15	35	0	986.7	orig=584.3R.s.l.|orig.time=6:00PM|orig.date=1845-02-06|atb=13.33R
1845	2	6	18	35	0	987.6	orig=584.86R.s.l.|orig.time=9:00PM|orig.date=1845-02-06|atb=13.33R
1845	2	7	3	35	0	991.5	orig=587.15R.s.l.|orig.time=6:00AM|orig.date=1845-02-07|atb=13.33R
1845	2	7	6	35	0	992.2	orig=587.56R.s.l.|orig.time=9:00AM|orig.date=1845-02-07|atb=13.33R
