SEF	1.0.0						
1856	1	12	3	56	0	985.1	orig=666.4F.s.l.|orig.time=6:00AM|orig.date=1856-01-12|atb=15R
1856	1	12	11	56	0	985.5	orig=667F.s.l.|orig.time=2:00PM|orig.date=1856-01-12|atb=17R
1856	1	12	19	56	0	987.6	orig=668.2F.s.l.|orig.time=10:00PM|orig.date=1856-01-12|atb=15.8R
1856	1	13	3	56	0	1003.5	orig=678.8F.s.l.|orig.time=6:00AM|orig.date=1856-01-13|atb=14.6R
1856	1	13	19	56	0	1003.1	orig=678.6F.s.l.|orig.time=10:00PM|orig.date=1856-01-13|atb=15.2R
1856	1	14	3	56	0	1011.4	orig=684F.s.l.|orig.time=6:00AM|orig.date=1856-01-14|atb=13.8R
1856	1	14	11	56	0	1011.1	orig=684F.s.l.|orig.time=2:00PM|orig.date=1856-01-14|atb=15.2R
1856	1	14	19	56	0	1011.2	orig=684F.s.l.|orig.time=10:00PM|orig.date=1856-01-14|atb=14.6R
1856	1	15	3	56	0	1007	orig=681F.s.l.|orig.time=6:00AM|orig.date=1856-01-15|atb=13.6R
1856	1	15	19	56	0	1008.4	orig=682F.s.l.|orig.time=10:00PM|orig.date=1856-01-15|atb=14.2R
1856	1	16	3	56	0	1004.8	orig=679.4F.s.l.|orig.time=6:00AM|orig.date=1856-01-16|atb=13R
1856	1	16	11	56	0	1001	orig=677F.s.l.|orig.time=2:00PM|orig.date=1856-01-16|atb=14R
1856	1	16	19	56	0	997.5	orig=674.8F.s.l.|orig.time=10:00PM|orig.date=1856-01-16|atb=15R
1856	1	17	3	56	0	996.5	orig=673.8F.s.l.|orig.time=6:00AM|orig.date=1856-01-17|atb=13R
1856	1	17	11	56	0	997.1	orig=674.6F.s.l.|orig.time=2:00PM|orig.date=1856-01-17|atb=15.4R
1856	1	17	19	56	0	997.8	orig=675.4F.s.l.|orig.time=10:00PM|orig.date=1856-01-17|atb=17.8R
1856	1	18	3	56	0	1001.2	orig=677F.s.l.|orig.time=6:00AM|orig.date=1856-01-18|atb=13.2R
1856	1	18	11	56	0	1001.3	orig=677.6F.s.l.|orig.time=2:00PM|orig.date=1856-01-18|atb=16.8R
1856	1	18	19	56	0	1001.2	orig=677.2F.s.l.|orig.time=10:00PM|orig.date=1856-01-18|atb=14.6R
1856	1	19	3	56	0	998.2	orig=675F.s.l.|orig.time=6:00AM|orig.date=1856-01-19|atb=13.4R
1856	1	19	19	56	0	995.1	orig=673F.s.l.|orig.time=10:00PM|orig.date=1856-01-19|atb=14R
1856	1	20	3	56	0	993.3	orig=671.6F.s.l.|orig.time=6:00AM|orig.date=1856-01-20|atb=13R
1856	1	20	19	56	0	991.1	orig=670.2F.s.l.|orig.time=10:00PM|orig.date=1856-01-20|atb=13.2R
1856	1	21	3	56	0	988.4	orig=668.2F.s.l.|orig.time=6:00AM|orig.date=1856-01-21|atb=12.2R
1856	1	21	11	56	0	986.5	orig=667.2F.s.l.|orig.time=2:00PM|orig.date=1856-01-21|atb=14R
1856	1	21	19	56	0	986.9	orig=667.4F.s.l.|orig.time=10:00PM|orig.date=1856-01-21|atb=13.8R
1856	1	22	3	56	0	987.1	orig=667.4F.s.l.|orig.time=6:00AM|orig.date=1856-01-22|atb=12.8R
1856	1	22	11	56	0	984.1	orig=665.6F.s.l.|orig.time=2:00PM|orig.date=1856-01-22|atb=14.4R
1856	1	22	19	56	0	981.5	orig=663.8F.s.l.|orig.time=10:00PM|orig.date=1856-01-22|atb=14R
1856	1	23	3	56	0	981.6	orig=663.8F.s.l.|orig.time=6:00AM|orig.date=1856-01-23|atb=13.4R
1856	1	23	11	56	0	981.7	orig=664F.s.l.|orig.time=2:00PM|orig.date=1856-01-23|atb=14.6R
1856	1	23	19	56	0	982.3	orig=664.4F.s.l.|orig.time=10:00PM|orig.date=1856-01-23|atb=14.4R
1856	1	24	3	56	0	985.2	orig=666.2F.s.l.|orig.time=6:00AM|orig.date=1856-01-24|atb=13.2R
1856	1	24	11	56	0	986.1	orig=667F.s.l.|orig.time=2:00PM|orig.date=1856-01-24|atb=14.4R
1856	1	24	19	56	0	988	orig=668.2F.s.l.|orig.time=10:00PM|orig.date=1856-01-24|atb=14.2R
1856	1	25	3	56	0	989.1	orig=668.8F.s.l.|orig.time=6:00AM|orig.date=1856-01-25|atb=13R
1856	1	25	11	56	0	988.2	orig=668.4F.s.l.|orig.time=2:00PM|orig.date=1856-01-25|atb=14.6R
1856	1	25	19	56	0	988.1	orig=668.4F.s.l.|orig.time=10:00PM|orig.date=1856-01-25|atb=14.8R
1856	1	26	3	56	0	987.3	orig=667.8F.s.l.|orig.time=6:00AM|orig.date=1856-01-26|atb=14.4R
1856	1	26	11	56	0	986	orig=667F.s.l.|orig.time=2:00PM|orig.date=1856-01-26|atb=14.8R
1856	1	26	19	56	0	986.2	orig=667F.s.l.|orig.time=10:00PM|orig.date=1856-01-26|atb=14.2R
1856	1	27	3	56	0	987	orig=667.4F.s.l.|orig.time=6:00AM|orig.date=1856-01-27|atb=13R
1856	1	27	11	56	0	987.9	orig=668.2F.s.l.|orig.time=2:00PM|orig.date=1856-01-27|atb=14.4R
1856	1	27	19	56	0	988.5	orig=668.6F.s.l.|orig.time=10:00PM|orig.date=1856-01-27|atb=14.2R
1856	1	28	3	56	0	987.6	orig=667.8F.s.l.|orig.time=6:00AM|orig.date=1856-01-28|atb=13R
1856	1	28	11	56	0	985.7	orig=666.8F.s.l.|orig.time=2:00PM|orig.date=1856-01-28|atb=14.8R
1856	1	28	19	56	0	983.6	orig=665.4F.s.l.|orig.time=10:00PM|orig.date=1856-01-28|atb=15R
1856	1	29	3	56	0	981.7	orig=664F.s.l.|orig.time=6:00AM|orig.date=1856-01-29|atb=14.4R
1856	1	29	11	56	0	980.7	orig=663.4F.s.l.|orig.time=2:00PM|orig.date=1856-01-29|atb=14.8R
1856	1	29	19	56	0	981.7	orig=664F.s.l.|orig.time=10:00PM|orig.date=1856-01-29|atb=14.4R
1856	1	30	3	56	0	985.3	orig=666.2F.s.l.|orig.time=6:00AM|orig.date=1856-01-30|atb=13R
1856	1	30	11	56	0	984.7	orig=666.4F.s.l.|orig.time=2:00PM|orig.date=1856-01-30|atb=17R
1856	1	30	19	56	0	986.6	orig=667.4F.s.l.|orig.time=10:00PM|orig.date=1856-01-30|atb=15R
1856	1	31	3	56	0	978.3	orig=661.6F.s.l.|orig.time=6:00AM|orig.date=1856-01-31|atb=13.6R
1856	1	31	11	56	0	977.2	orig=661F.s.l.|orig.time=2:00PM|orig.date=1856-01-31|atb=14.8R
1856	1	31	19	56	0	981.2	orig=663.6F.s.l.|orig.time=10:00PM|orig.date=1856-01-31|atb=14R
1856	2	1	3	56	0	982.1	orig=664F.s.l.|orig.time=6:00AM|orig.date=1856-02-01|atb=12.8R
1856	2	1	11	56	0	981	orig=664.4F.s.l.|orig.time=2:00PM|orig.date=1856-02-01|atb=20R
1856	2	1	19	56	0	981.7	orig=664F.s.l.|orig.time=10:00PM|orig.date=1856-02-01|atb=14.4R
1856	2	2	3	56	0	981.2	orig=663.4F.s.l.|orig.time=6:00AM|orig.date=1856-02-02|atb=12.8R
1856	2	2	11	56	0	983.3	orig=665.2F.s.l.|orig.time=2:00PM|orig.date=1856-02-02|atb=15.2R
1856	2	2	19	56	0	986.6	orig=667.2F.s.l.|orig.time=10:00PM|orig.date=1856-02-02|atb=13.8R
1856	2	3	3	56	0	990.7	orig=669.8F.s.l.|orig.time=6:00AM|orig.date=1856-02-03|atb=12.6R
1856	2	3	11	56	0	993	orig=672F.s.l.|orig.time=2:00PM|orig.date=1856-02-03|atb=16.6R
1856	2	3	19	56	0	1001.6	orig=677.4F.s.l.|orig.time=10:00PM|orig.date=1856-02-03|atb=13.8R
1856	2	4	3	56	0	1007.1	orig=680.8F.s.l.|orig.time=6:00AM|orig.date=1856-02-04|atb=12R
1856	2	4	11	56	0	1008.7	orig=682.4F.s.l.|orig.time=2:00PM|orig.date=1856-02-04|atb=15.2R
1856	2	4	19	56	0	1010.7	orig=683.4F.s.l.|orig.time=10:00PM|orig.date=1856-02-04|atb=13.2R
1856	2	5	3	56	0	1009.3	orig=682.2F.s.l.|orig.time=6:00AM|orig.date=1856-02-05|atb=11.4R
1856	2	5	11	56	0	1006.2	orig=680.8F.s.l.|orig.time=2:00PM|orig.date=1856-02-05|atb=15.8R
1856	2	5	19	56	0	1005.6	orig=680F.s.l.|orig.time=10:00PM|orig.date=1856-02-05|atb=13.4R
1856	2	6	3	56	0	1006	orig=680F.s.l.|orig.time=6:00AM|orig.date=1856-02-06|atb=11.4R
1856	2	6	11	56	0	1006.3	orig=681F.s.l.|orig.time=2:00PM|orig.date=1856-02-06|atb=16.8R
1856	2	6	19	56	0	1007.3	orig=681.2F.s.l.|orig.time=10:00PM|orig.date=1856-02-06|atb=13.8R
1856	2	7	3	56	0	1006.5	orig=680.4F.s.l.|orig.time=6:00AM|orig.date=1856-02-07|atb=12.2R
1856	2	7	11	56	0	1005	orig=679.6F.s.l.|orig.time=2:00PM|orig.date=1856-02-07|atb=13.4R
1856	2	7	19	56	0	1003.3	orig=678.4F.s.l.|orig.time=10:00PM|orig.date=1856-02-07|atb=13R
1856	2	8	3	56	0	1000.7	orig=676.4F.s.l.|orig.time=6:00AM|orig.date=1856-02-08|atb=11.6R
1856	2	8	11	56	0	996.6	orig=674F.s.l.|orig.time=2:00PM|orig.date=1856-02-08|atb=14R
1856	2	8	19	56	0	992.7	orig=671.2F.s.l.|orig.time=10:00PM|orig.date=1856-02-08|atb=12.8R
1856	2	9	3	56	0	991.2	orig=670F.s.l.|orig.time=6:00AM|orig.date=1856-02-09|atb=11.8R
1856	2	9	11	56	0	993.1	orig=671.6F.s.l.|orig.time=2:00PM|orig.date=1856-02-09|atb=13.6R
1856	2	9	19	56	0	997	orig=674.2F.s.l.|orig.time=10:00PM|orig.date=1856-02-09|atb=13.4R
1856	2	10	3	56	0	1000.6	orig=676.4F.s.l.|orig.time=6:00AM|orig.date=1856-02-10|atb=12R
1856	2	10	11	56	0	1001.1	orig=677.2F.s.l.|orig.time=2:00PM|orig.date=1856-02-10|atb=15R
1856	2	10	19	56	0	998.9	orig=675.6F.s.l.|orig.time=10:00PM|orig.date=1856-02-10|atb=14R
1856	2	11	3	56	0	997.7	orig=674.6F.s.l.|orig.time=6:00AM|orig.date=1856-02-11|atb=12.8R
1856	2	11	11	56	0	996.8	orig=674.2F.s.l.|orig.time=2:00PM|orig.date=1856-02-11|atb=14.4R
1856	2	11	19	56	0	993.5	orig=672F.s.l.|orig.time=10:00PM|orig.date=1856-02-11|atb=14.4R
1856	2	12	3	56	0	990	orig=669.4F.s.l.|orig.time=6:00AM|orig.date=1856-02-12|atb=13.2R
1856	2	12	11	56	0	985	orig=666.4F.s.l.|orig.time=2:00PM|orig.date=1856-02-12|atb=15.4R
1856	2	12	19	56	0	989.5	orig=669.4F.s.l.|orig.time=10:00PM|orig.date=1856-02-12|atb=15R
1856	2	13	3	56	0	996.3	orig=673.8F.s.l.|orig.time=6:00AM|orig.date=1856-02-13|atb=13.8R
1856	2	13	11	56	0	997.3	orig=675F.s.l.|orig.time=2:00PM|orig.date=1856-02-13|atb=17.2R
1856	2	13	19	56	0	990.9	orig=670.4F.s.l.|orig.time=10:00PM|orig.date=1856-02-13|atb=15.4R
1856	2	14	3	56	0	987.6	orig=668F.s.l.|orig.time=6:00AM|orig.date=1856-02-14|atb=14.4R
1856	2	14	11	56	0	991.2	orig=670.8F.s.l.|orig.time=2:00PM|orig.date=1856-02-14|atb=16.8R
1856	2	14	19	56	0	998	orig=675.2F.s.l.|orig.time=10:00PM|orig.date=1856-02-14|atb=15.6R
1856	2	15	3	56	0	997.1	orig=674.4F.s.l.|orig.time=6:00AM|orig.date=1856-02-15|atb=14.2R
1856	2	15	11	56	0	994.5	orig=673F.s.l.|orig.time=2:00PM|orig.date=1856-02-15|atb=16.8R
1856	2	15	19	56	0	991.6	orig=670.8F.s.l.|orig.time=10:00PM|orig.date=1856-02-15|atb=15R
1856	2	16	3	56	0	987.1	orig=667.6F.s.l.|orig.time=6:00AM|orig.date=1856-02-16|atb=14R
1856	2	16	11	56	0	988.4	orig=668.8F.s.l.|orig.time=2:00PM|orig.date=1856-02-16|atb=16R
1856	2	16	19	56	0	991.6	orig=670.8F.s.l.|orig.time=10:00PM|orig.date=1856-02-16|atb=15.2R
1856	2	17	3	56	0	995.9	orig=673.4F.s.l.|orig.time=6:00AM|orig.date=1856-02-17|atb=13R
1856	2	17	11	56	0	996.2	orig=674F.s.l.|orig.time=2:00PM|orig.date=1856-02-17|atb=15.8R
1856	2	17	19	56	0	996.8	orig=674.2F.s.l.|orig.time=10:00PM|orig.date=1856-02-17|atb=14.2R
1856	2	18	3	56	0	998.3	orig=675F.s.l.|orig.time=6:00AM|orig.date=1856-02-18|atb=12.8R
1856	2	18	11	56	0	1000.2	orig=676.8F.s.l.|orig.time=2:00PM|orig.date=1856-02-18|atb=16.2R
1856	2	18	19	56	0	1004.7	orig=679.4F.s.l.|orig.time=10:00PM|orig.date=1856-02-18|atb=13.2R
1856	2	19	3	56	0	1010	orig=682.8F.s.l.|orig.time=6:00AM|orig.date=1856-02-19|atb=12R
1856	2	19	11	56	0	1010.3	orig=683.8F.s.l.|orig.time=2:00PM|orig.date=1856-02-19|atb=17.4R
1856	2	19	19	56	0	1011.5	orig=684F.s.l.|orig.time=10:00PM|orig.date=1856-02-19|atb=13.6R
1856	2	20	3	56	0	1008.7	orig=681.8F.s.l.|orig.time=6:00AM|orig.date=1856-02-20|atb=11.6R
1856	2	20	11	56	0	1005.1	orig=679.6F.s.l.|orig.time=2:00PM|orig.date=1856-02-20|atb=13R
1856	2	20	19	56	0	1002.6	orig=677.8F.s.l.|orig.time=10:00PM|orig.date=1856-02-20|atb=12.2R
1856	2	21	3	56	0	1001.4	orig=676.8F.s.l.|orig.time=6:00AM|orig.date=1856-02-21|atb=11.2R
1856	2	21	11	56	0	999.6	orig=676F.s.l.|orig.time=2:00PM|orig.date=1856-02-21|atb=13.8R
1856	2	21	19	56	0	996.2	orig=673.6F.s.l.|orig.time=10:00PM|orig.date=1856-02-21|atb=13R
1856	2	22	3	56	0	989.6	orig=669F.s.l.|orig.time=6:00AM|orig.date=1856-02-22|atb=12R
1856	2	22	11	56	0	985.7	orig=666.8F.s.l.|orig.time=2:00PM|orig.date=1856-02-22|atb=14.8R
1856	2	22	19	56	0	977.8	orig=661.2F.s.l.|orig.time=10:00PM|orig.date=1856-02-22|atb=13.2R
1856	2	23	3	56	0	968.9	orig=655F.s.l.|orig.time=6:00AM|orig.date=1856-02-23|atb=12.2R
1856	2	23	11	56	0	973.4	orig=658.4F.s.l.|orig.time=2:00PM|orig.date=1856-02-23|atb=14.6R
1856	2	23	19	56	0	982.3	orig=664.4F.s.l.|orig.time=10:00PM|orig.date=1856-02-23|atb=14.2R
1856	2	24	3	56	0	989.8	orig=669.2F.s.l.|orig.time=6:00AM|orig.date=1856-02-24|atb=12.4R
1856	2	24	11	56	0	991.6	orig=671F.s.l.|orig.time=2:00PM|orig.date=1856-02-24|atb=16.2R
1856	2	24	19	56	0	995.9	orig=673.6F.s.l.|orig.time=10:00PM|orig.date=1856-02-24|atb=14.2R
1856	2	25	3	56	0	999.8	orig=676F.s.l.|orig.time=6:00AM|orig.date=1856-02-25|atb=12.8R
1856	2	25	11	56	0	1001.3	orig=677.8F.s.l.|orig.time=2:00PM|orig.date=1856-02-25|atb=17.8R
1856	2	25	19	56	0	1002.2	orig=677.8F.s.l.|orig.time=10:00PM|orig.date=1856-02-25|atb=13.8R
1856	2	26	3	56	0	1000.1	orig=676.2F.s.l.|orig.time=6:00AM|orig.date=1856-02-26|atb=12.8R
1856	2	26	11	56	0	1000.1	orig=676.6F.s.l.|orig.time=2:00PM|orig.date=1856-02-26|atb=15.2R
1856	2	26	19	56	0	999.6	orig=676F.s.l.|orig.time=10:00PM|orig.date=1856-02-26|atb=13.8R
1856	2	27	3	56	0	997.2	orig=674.2F.s.l.|orig.time=6:00AM|orig.date=1856-02-27|atb=12.4R
1856	2	27	11	56	0	994.9	orig=673F.s.l.|orig.time=2:00PM|orig.date=1856-02-27|atb=15R
1856	2	27	19	56	0	996.9	orig=674.2F.s.l.|orig.time=10:00PM|orig.date=1856-02-27|atb=13.8R
1856	2	28	3	56	0	999.9	orig=676F.s.l.|orig.time=6:00AM|orig.date=1856-02-28|atb=12.6R
1856	2	28	11	56	0	1016.3	orig=687.8F.s.l.|orig.time=2:00PM|orig.date=1856-02-28|atb=17R
1856	2	28	19	56	0	1017	orig=687.8F.s.l.|orig.time=10:00PM|orig.date=1856-02-28|atb=13.8R
1856	2	29	3	56	0	1001.6	orig=677.2F.s.l.|orig.time=6:00AM|orig.date=1856-02-29|atb=12.6R
1856	2	29	11	56	0	999.8	orig=676.2F.s.l.|orig.time=2:00PM|orig.date=1856-02-29|atb=14.2R
1856	2	29	19	56	0	997.1	orig=674.2F.s.l.|orig.time=10:00PM|orig.date=1856-02-29|atb=13.2R
1856	3	1	3	56	0	997.2	orig=674.2F.s.l.|orig.time=6:00AM|orig.date=1856-03-01|atb=12.4R
1856	3	1	11	56	0	998.8	orig=675.8F.s.l.|orig.time=2:00PM|orig.date=1856-03-01|atb=16R
1856	3	1	19	56	0	1001.1	orig=677.2F.s.l.|orig.time=10:00PM|orig.date=1856-03-01|atb=14.8R
1856	3	2	3	56	0	1001	orig=677F.s.l.|orig.time=6:00AM|orig.date=1856-03-02|atb=14R
1856	3	2	11	56	0	998	orig=675F.s.l.|orig.time=2:00PM|orig.date=1856-03-02|atb=14.4R
1856	3	2	19	56	0	993.3	orig=671.8F.s.l.|orig.time=10:00PM|orig.date=1856-03-02|atb=14.2R
1856	3	3	3	56	0	985.7	orig=666.6F.s.l.|orig.time=6:00AM|orig.date=1856-03-03|atb=13.6R
1856	3	3	11	56	0	981.3	orig=663.8F.s.l.|orig.time=2:00PM|orig.date=1856-03-03|atb=15R
1856	3	3	19	56	0	978.9	orig=662.2F.s.l.|orig.time=10:00PM|orig.date=1856-03-03|atb=14.8R
1856	3	4	3	56	0	980.9	orig=663.4F.s.l.|orig.time=6:00AM|orig.date=1856-03-04|atb=13.8R
1856	3	4	11	56	0	983.1	orig=665.8F.s.l.|orig.time=2:00PM|orig.date=1856-03-04|atb=19.8R
1856	3	4	19	56	0	986.7	orig=667.4F.s.l.|orig.time=10:00PM|orig.date=1856-03-04|atb=14.4R
1856	3	5	3	56	0	989.5	orig=669F.s.l.|orig.time=6:00AM|orig.date=1856-03-05|atb=12.8R
1856	3	5	11	56	0	989.6	orig=669.6F.s.l.|orig.time=2:00PM|orig.date=1856-03-05|atb=16R
1856	3	5	19	56	0	988.6	orig=668.6F.s.l.|orig.time=10:00PM|orig.date=1856-03-05|atb=13.8R
1856	3	6	3	56	0	981.6	orig=663.6F.s.l.|orig.time=6:00AM|orig.date=1856-03-06|atb=12.4R
1856	3	6	11	56	0	976.4	orig=660.6F.s.l.|orig.time=2:00PM|orig.date=1856-03-06|atb=15.8R
1856	3	6	19	56	0	978.1	orig=661.4F.s.l.|orig.time=10:00PM|orig.date=1856-03-06|atb=13.4R
1856	3	7	3	56	0	988.7	orig=668.4F.s.l.|orig.time=6:00AM|orig.date=1856-03-07|atb=12.4R
1856	3	7	11	56	0	993.6	orig=672.2F.s.l.|orig.time=2:00PM|orig.date=1856-03-07|atb=15.2R
1856	3	7	19	56	0	1000.3	orig=676.4F.s.l.|orig.time=10:00PM|orig.date=1856-03-07|atb=13.2R
1856	3	8	3	56	0	1002.8	orig=677.8F.s.l.|orig.time=6:00AM|orig.date=1856-03-08|atb=11.2R
1856	3	8	11	56	0	1002.6	orig=678.4F.s.l.|orig.time=2:00PM|orig.date=1856-03-08|atb=16.2R
1856	3	8	19	56	0	1002.2	orig=677.6F.s.l.|orig.time=10:00PM|orig.date=1856-03-08|atb=12.8R
1856	3	9	3	56	0	999.6	orig=675.6F.s.l.|orig.time=6:00AM|orig.date=1856-03-09|atb=11.2R
1856	3	9	11	56	0	996.7	orig=674.4F.s.l.|orig.time=2:00PM|orig.date=1856-03-09|atb=16.2R
1856	3	9	19	56	0	996.8	orig=674F.s.l.|orig.time=10:00PM|orig.date=1856-03-09|atb=13R
1856	3	10	3	56	0	998	orig=674.8F.s.l.|orig.time=6:00AM|orig.date=1856-03-10|atb=13R
1856	3	10	11	56	0	994.1	orig=673.2F.s.l.|orig.time=2:00PM|orig.date=1856-03-10|atb=19.8R
1856	3	10	19	56	0	991	orig=670.2F.s.l.|orig.time=10:00PM|orig.date=1856-03-10|atb=13.6R
1856	3	11	3	56	0	991.9	orig=670.6F.s.l.|orig.time=6:00AM|orig.date=1856-03-11|atb=12.6R
1856	3	11	11	56	0	992.3	orig=671.6F.s.l.|orig.time=2:00PM|orig.date=1856-03-11|atb=17R
1856	3	11	19	56	0	996.3	orig=673.8F.s.l.|orig.time=10:00PM|orig.date=1856-03-11|atb=13.8R
1856	3	12	3	56	0	1002.3	orig=677.8F.s.l.|orig.time=6:00AM|orig.date=1856-03-12|atb=13.6R
1856	3	12	11	56	0	1002.8	orig=678.8F.s.l.|orig.time=2:00PM|orig.date=1856-03-12|atb=17.8R
1856	3	12	19	56	0	999.6	orig=676.2F.s.l.|orig.time=10:00PM|orig.date=1856-03-12|atb=15.2R
1856	3	13	3	56	0	996.3	orig=673.8F.s.l.|orig.time=6:00AM|orig.date=1856-03-13|atb=14R
1856	3	13	11	56	0	997.6	orig=675F.s.l.|orig.time=2:00PM|orig.date=1856-03-13|atb=16R
1856	3	13	19	56	0	1005.2	orig=680F.s.l.|orig.time=10:00PM|orig.date=1856-03-13|atb=15R
1856	3	14	3	56	0	1009.9	orig=683F.s.l.|orig.time=6:00AM|orig.date=1856-03-14|atb=14R
1856	3	14	11	56	0	1010.6	orig=683.8F.s.l.|orig.time=2:00PM|orig.date=1856-03-14|atb=15.8R
1856	3	14	19	56	0	1015.9	orig=687.2F.s.l.|orig.time=10:00PM|orig.date=1856-03-14|atb=15R
1856	3	15	3	56	0	1019.7	orig=689.6F.s.l.|orig.time=6:00AM|orig.date=1856-03-15|atb=13.8R
1856	3	15	11	56	0	1017.6	orig=688.8F.s.l.|orig.time=2:00PM|orig.date=1856-03-15|atb=17.8R
1856	3	15	19	56	0	1014.4	orig=686.2F.s.l.|orig.time=10:00PM|orig.date=1856-03-15|atb=14.8R
1856	3	16	3	56	0	1013.7	orig=685.6F.s.l.|orig.time=6:00AM|orig.date=1856-03-16|atb=14R
1856	3	16	11	56	0	1013.5	orig=686.4F.s.l.|orig.time=2:00PM|orig.date=1856-03-16|atb=20R
1856	3	16	19	56	0	1017.1	orig=688F.s.l.|orig.time=10:00PM|orig.date=1856-03-16|atb=14.8R
1856	3	17	3	56	0	1019	orig=689F.s.l.|orig.time=6:00AM|orig.date=1856-03-17|atb=13R
1856	3	17	11	56	0	1010.4	orig=683.8F.s.l.|orig.time=2:00PM|orig.date=1856-03-17|atb=17R
1856	3	17	19	56	0	1015.7	orig=687F.s.l.|orig.time=10:00PM|orig.date=1856-03-17|atb=14.4R
1856	3	18	3	56	0	1014.5	orig=686F.s.l.|orig.time=6:00AM|orig.date=1856-03-18|atb=13.2R
1856	3	18	11	56	0	1015.2	orig=687F.s.l.|orig.time=2:00PM|orig.date=1856-03-18|atb=16.6R
1856	3	18	19	56	0	1014.6	orig=686.2F.s.l.|orig.time=10:00PM|orig.date=1856-03-18|atb=14.2R
1856	3	19	3	56	0	1012.2	orig=684.4F.s.l.|orig.time=6:00AM|orig.date=1856-03-19|atb=13R
